ID,BusinessCaseTypeName,Status,SubStatus,Overall_Status,CountryName,Region,SubRegion,G8_Countries,RequesterName,Date(DateCreated),Date(Response_Date_to_Affiliate),Date(Expected_Effective_Price_Date),CaseRational,CoordinatingLevel,ApprovalRoute,Channel_Type,Channel,ProductName,PackSize,Brand,DeliveryName,CurrencyName,RequestedPrice,CurrentPrice,NegotiatePrice,ApprovedPrice,Standard,U2Standard,FloorPrice,VsCurrentPrice,VsFloorPrice,Date(NegotiateDate),PriceTypeName,Reimbursement_Change,Date(Case_Validated_Date)
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,NOK,239.00,238.70,,239.00,24.04,24.07,0.00,0.12,0.00,,Gross Pharmacy Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,NOK,451.78,418.73,,451.78,42.17,45.50,0.00,7.90,0.00,,Gross Pharmacy Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,NOK,721.00,788.25,,721.00,79.38,72.61,0.00,-8.53,0.00,,Gross Pharmacy Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,NOK,227.00,0.00,,227.00,0.00,22.86,0.00,0.00,0.00,,Net Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,NOK,429.00,0.00,,429.00,0.00,43.20,0.00,0.00,0.00,,Net Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,NOK,686.00,0.00,,686.00,0.00,69.08,0.00,0.00,0.00,,Net Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/50.00,50.00,KEPPRA,TABLET,NOK,129.00,113.02,,129.00,11.38,12.99,0.00,14.15,0.00,,Gross Ex-Factory Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/50.00,50.00,KEPPRA,TABLET,NOK,136.00,119.35,,136.00,12.02,13.70,0.00,13.98,0.00,,Gross Pharmacy Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/50.00,50.00,KEPPRA,TABLET,NOK,129.00,0.00,,129.00,0.00,12.99,0.00,0.00,0.00,,Net Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/VIAL/10.00,10.00,KEPPRA,VIAL,NOK,"1,078.43",984.35,,"1,078.43",99.13,108.60,0.00,9.55,0.00,,Gross Ex-Factory Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/VIAL/10.00,10.00,KEPPRA,VIAL,NOK,"1,134.00","1,039.44",,"1,134.00",104.68,114.20,0.00,9.09,0.00,,Gross Pharmacy Price,No,12/23/2020
198,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/VIAL/10.00,10.00,KEPPRA,VIAL,NOK,"1,078.43",0.00,,"1,078.43",0.00,108.60,0.00,0.00,0.00,,Net Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/BOTTLE/200.00,200.00,VIMPAT,BOTTLE,NOK,270.46,241.60,,270.46,24.33,27.24,0.00,11.96,0.00,,Gross Ex-Factory Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/BOTTLE/200.00,200.00,VIMPAT,BOTTLE,NOK,295.59,268.44,,295.59,27.03,29.77,0.00,10.14,0.00,,Gross Pharmacy Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/BOTTLE/200.00,200.00,VIMPAT,BOTTLE,NOK,270.46,0.00,,270.46,0.00,27.24,0.00,0.00,0.00,,Net Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,NOK,90.06,79.02,,90.06,7.96,9.07,0.00,13.94,0.00,,Gross Ex-Factory Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,NOK,177.81,156.99,,177.81,15.81,17.91,0.00,13.28,0.00,,Gross Ex-Factory Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,NOK,98.43,92.96,,98.43,9.36,9.91,0.00,5.88,0.00,,Gross Pharmacy Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,NOK,194.33,184.69,,194.33,18.60,19.57,0.00,5.22,0.00,,Gross Pharmacy Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,NOK,90.06,0.00,,90.06,0.00,9.07,0.00,0.00,0.00,,Net Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/14.00,14.00,VIMPAT,TABLET,NOK,177.81,0.00,,177.81,0.00,17.91,0.00,0.00,0.00,,Net Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,360.26,346.35,,360.26,34.88,36.28,0.00,4.01,0.00,,Gross Ex-Factory Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,711.23,681.93,,711.23,68.67,71.62,0.00,4.30,0.00,,Gross Ex-Factory Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,"1,070.18","1,019.96",,"1,070.18",102.72,107.77,0.00,4.92,0.00,,Gross Ex-Factory Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,"1,449.74","1,358.01",,"1,449.74",136.76,146.00,0.00,6.76,0.00,,Gross Ex-Factory Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,393.73,368.46,,393.73,37.11,39.65,0.00,6.84,0.00,,Gross Pharmacy Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,777.30,720.10,,777.30,72.52,78.28,0.00,7.94,0.00,,Gross Pharmacy Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,"1,169.60","1,077.04",,"1,169.60",108.46,117.78,0.00,8.59,0.00,,Gross Pharmacy Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,"1,584.42","1,434.01",,"1,584.42",144.41,159.56,0.00,10.49,0.00,,Gross Pharmacy Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,360.26,0.00,,360.26,0.00,36.28,0.00,0.00,0.00,,Net Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,711.23,0.00,,711.23,0.00,71.62,0.00,0.00,0.00,,Net Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,"1,070.18",0.00,,"1,070.18",0.00,107.77,0.00,0.00,0.00,,Net Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,NOK,"1,449.74",0.00,,"1,449.74",0.00,146.00,0.00,0.00,0.00,,Net Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/VIAL/1.00,1.00,VIMPAT,VIAL,NOK,346.63,320.24,,346.63,32.25,34.91,0.00,8.25,0.00,,Gross Ex-Factory Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/VIAL/1.00,1.00,VIMPAT,VIAL,NOK,378.84,340.68,,378.84,34.31,38.15,0.00,11.19,0.00,,Gross Pharmacy Price,No,12/23/2020
199,Price Change Core Brands,open,Approved,open Approved,NORWAY,Europe,Northern Europe,NO,Fredrik Arneberg,12/18/2020,12/25/2020,2/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/VIAL/1.00,1.00,VIMPAT,VIAL,NOK,346.63,0.00,,346.63,0.00,34.91,0.00,0.00,0.00,,Net Price,No,12/23/2020
2,Price Change Core Brands,closed,validated,closed validated,SWITZERLAND,Europe,Central Europe,NO,Andre Pillonel,6/29/2020,6/29/2020,6/1/2020,Indication extension,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,CHF,"1,049.55","1,076.79","1,049.55","1,049.55",970.08,945.54,0.00,-2.53,0.00,8/10/2020,Gross Ex-Factory Price,No,8/7/2020
2,Price Change Core Brands,closed,validated,closed validated,SWITZERLAND,Europe,Central Europe,NO,Andre Pillonel,6/29/2020,6/29/2020,6/1/2020,Indication extension,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,CHF,"1,212.60","1,242.45","1,212.60","1,212.60","1,119.32","1,092.43",0.00,-2.40,0.00,8/10/2020,Gross Public Price - Including VAT,No,8/7/2020
2,Price Change Core Brands,closed,validated,closed validated,SWITZERLAND,Europe,Central Europe,NO,Andre Pillonel,6/29/2020,6/29/2020,6/1/2020,Indication extension,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,CHF,869.52,0.00,869.52,869.52,0.00,783.35,0.00,0.00,0.00,8/10/2020,Net Price,No,8/7/2020
2,Price Change Core Brands,closed,validated,closed validated,SWITZERLAND,Europe,Central Europe,NO,Andre Pillonel,6/29/2020,6/29/2020,6/1/2020,Indication extension,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,CHF,"1,049.55","1,076.79","1,049.55","1,049.55",970.08,945.54,0.00,-2.53,0.00,8/10/2020,Gross Ex-Factory Price,No,8/7/2020
2,Price Change Core Brands,closed,validated,closed validated,SWITZERLAND,Europe,Central Europe,NO,Andre Pillonel,6/29/2020,6/29/2020,6/1/2020,Indication extension,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,CHF,"1,212.60","1,242.45","1,212.60","1,212.60","1,119.32","1,092.43",0.00,-2.40,0.00,8/10/2020,Gross Public Price - Including VAT,No,8/7/2020
2,Price Change Core Brands,closed,validated,closed validated,SWITZERLAND,Europe,Central Europe,NO,Andre Pillonel,6/29/2020,6/29/2020,6/1/2020,Indication extension,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,CHF,869.52,0.00,869.52,869.52,0.00,783.35,0.00,0.00,0.00,8/10/2020,Net Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,"1,297.33","1,279.42","1,297.33","1,297.33","1,279.42","1,297.33",0.00,1.40,0.00,8/31/2020,Gross Ex-Factory Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,"1,335.83","1,317.92","1,335.83","1,335.83","1,317.92","1,335.83",0.00,1.36,0.00,8/31/2020,Gross Pharmacy Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,"1,605.97","1,625.56","1,605.97","1,605.97","1,625.56","1,605.97",0.00,-1.21,0.00,8/31/2020,Gross Public Price - Including VAT,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,"1,219.10",0.00,"1,219.10","1,219.10",0.00,"1,219.10",0.00,0.00,0.00,8/31/2020,Net Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/6.00,6.00,CIMZIA,AUTO-INJECTOR,EUR,"3,892.03","3,838.30","3,892.03","3,892.03","3,838.30","3,892.03",0.00,1.40,0.00,8/31/2020,Gross Ex-Factory Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/6.00,6.00,CIMZIA,AUTO-INJECTOR,EUR,"3,930.53","3,876.80","3,930.53","3,930.53","3,876.80","3,930.53",0.00,1.39,0.00,8/31/2020,Gross Pharmacy Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/6.00,6.00,CIMZIA,AUTO-INJECTOR,EUR,"4,706.13","4,761.98","4,706.13","4,706.13","4,761.98","4,706.13",0.00,-1.17,0.00,8/31/2020,Gross Public Price - Including VAT,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/6.00,6.00,CIMZIA,AUTO-INJECTOR,EUR,"3,657.34",0.00,"3,657.34","3,657.34",0.00,"3,657.34",0.00,0.00,0.00,8/31/2020,Net Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,"1,297.33","1,279.42","1,297.33","1,297.33","1,279.42","1,297.33",0.00,1.40,0.00,8/31/2020,Gross Ex-Factory Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,"1,335.83","1,317.92","1,335.83","1,335.83","1,317.92","1,335.83",0.00,1.36,0.00,8/31/2020,Gross Pharmacy Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,"1,605.97","1,625.56","1,605.97","1,605.97","1,625.56","1,605.97",0.00,-1.21,0.00,8/31/2020,Gross Public Price - Including VAT,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,"1,219.10",0.00,"1,219.10","1,219.10",0.00,"1,219.10",0.00,0.00,0.00,8/31/2020,Net Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/6.00,6.00,CIMZIA,CARTRIDGE,EUR,"3,892.03","3,838.30","3,892.03","3,892.03","3,838.30","3,892.03",0.00,1.40,0.00,8/31/2020,Gross Ex-Factory Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/6.00,6.00,CIMZIA,CARTRIDGE,EUR,"3,930.53","3,876.80","3,930.53","3,930.53","3,876.80","3,930.53",0.00,1.39,0.00,8/31/2020,Gross Pharmacy Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/6.00,6.00,CIMZIA,CARTRIDGE,EUR,"4,706.13","4,761.98","4,706.13","4,706.13","4,761.98","4,706.13",0.00,-1.17,0.00,8/31/2020,Gross Public Price - Including VAT,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/6.00,6.00,CIMZIA,CARTRIDGE,EUR,"3,657.34",0.00,"3,657.34","3,657.34",0.00,"3,657.34",0.00,0.00,0.00,8/31/2020,Net Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,"1,297.33","1,279.42","1,297.33","1,297.33","1,279.42","1,297.33",0.00,1.40,0.00,8/31/2020,Gross Ex-Factory Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,"1,335.83","1,317.92","1,335.83","1,335.83","1,317.92","1,335.83",0.00,1.36,0.00,8/31/2020,Gross Pharmacy Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,"1,605.97","1,625.56","1,605.97","1,605.97","1,625.56","1,605.97",0.00,-1.21,0.00,8/31/2020,Gross Public Price - Including VAT,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,"1,219.10",0.00,"1,219.10","1,219.10",0.00,"1,219.10",0.00,0.00,0.00,8/31/2020,Net Price,No,8/7/2020
20,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/14/2020,7/17/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/6.00,6.00,CIMZIA,SYRINGE,EUR,"3,892.03","3,838.30","3,892.03","3,892.03","3,838.30","3,892.03",0.00,1.40,0.00,8/31/2020,Gross Ex-Factory Price,No,8/7/2020
